series,curve_order,x,y,formal_segment_id,formal_segment_break_before,evidence_segment_break_before,evidence_break_reason,source_kind,source_observation_ids,source_candidate_ids,uncertainty_x,uncertainty_y,derivation_method,guide_path_sha256,source_sha256,spec_sha256,candidates_sha256,observations_sha256,review_decisions_sha256
response,47,4.599999999999999,1.8500000000000014,1,false,false,,reviewed_visible_observation,obs:response:000047,response:000047,0.04999999999999982,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,48,4.699999999999998,1.950000000000001,1,false,false,,reviewed_visible_observation,obs:response:000048,response:000048,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,49,4.799999999999999,1.950000000000001,1,false,false,,reviewed_visible_observation,obs:response:000049,response:000049,0.04999999999999982,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,50,4.899999999999999,2.0500000000000007,1,false,false,,reviewed_visible_observation,obs:response:000050,response:000050,0.04999999999999982,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,51,7.1000000000000005,2.950000000000001,1,false,true,visible_pixel_gap:21px,reviewed_visible_observation,obs:response:000051,response:000051,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,52,7.2,2.950000000000001,1,false,false,,reviewed_visible_observation,obs:response:000052,response:000052,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,53,7.3,3.0500000000000007,1,false,false,,reviewed_visible_observation,obs:response:000053,response:000053,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,54,7.3999999999999995,3.0500000000000007,1,false,false,,reviewed_visible_observation,obs:response:000054,response:000054,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,55,7.500000000000001,3.1500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000055,response:000055,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,56,7.6000000000000005,3.1500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000056,response:000056,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,57,7.7,3.1500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000057,response:000057,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,58,7.8,3.250000000000001,1,false,false,,reviewed_visible_observation,obs:response:000058,response:000058,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,59,7.8999999999999995,3.250000000000001,1,false,false,,reviewed_visible_observation,obs:response:000059,response:000059,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,60,8.0,3.3500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000060,response:000060,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,61,8.100000000000001,3.3500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000061,response:000061,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,62,8.2,3.3500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000062,response:000062,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,63,8.3,3.45,1,false,false,,reviewed_visible_observation,obs:response:000063,response:000063,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,64,8.400000000000002,3.45,1,false,false,,reviewed_visible_observation,obs:response:000064,response:000064,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,65,8.5,3.5500000000000007,1,false,false,,reviewed_visible_observation,obs:response:000065,response:000065,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,66,8.600000000000001,3.5500000000000007,1,false,false,,reviewed_visible_observation,obs:response:000066,response:000066,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,67,8.7,3.6500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000067,response:000067,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,68,8.8,3.6500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000068,response:000068,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,69,8.900000000000002,3.6500000000000004,1,false,false,,reviewed_visible_observation,obs:response:000069,response:000069,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,70,9.0,3.75,1,false,false,,reviewed_visible_observation,obs:response:000070,response:000070,0.05000000000000071,0.050000000000000266,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,71,9.100000000000001,3.75,1,false,false,,reviewed_visible_observation,obs:response:000071,response:000071,0.05000000000000071,0.050000000000000266,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,72,9.2,3.8500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000072,response:000072,0.05000000000000071,0.050000000000000266,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,73,9.3,3.8500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000073,response:000073,0.05000000000000071,0.050000000000000266,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,74,9.400000000000002,3.8500000000000005,1,false,false,,reviewed_visible_observation,obs:response:000074,response:000074,0.05000000000000071,0.050000000000000266,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,75,9.5,3.95,1,false,false,,reviewed_visible_observation,obs:response:000075,response:000075,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,76,9.600000000000001,3.95,1,false,false,,reviewed_visible_observation,obs:response:000076,response:000076,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,77,9.700000000000003,4.050000000000001,1,false,false,,reviewed_visible_observation,obs:response:000077,response:000077,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,78,9.8,4.050000000000001,1,false,false,,reviewed_visible_observation,obs:response:000078,response:000078,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,79,9.900000000000002,4.15,1,false,false,,reviewed_visible_observation,obs:response:000079,response:000079,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,80,10.0,4.15,1,false,false,,reviewed_visible_observation,obs:response:000080,response:000080,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,81,10.100000000000001,4.15,1,false,false,,reviewed_visible_observation,obs:response:000081,response:000081,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,82,10.200000000000003,4.25,1,false,false,,reviewed_visible_observation,obs:response:000082,response:000082,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,83,10.3,4.25,1,false,false,,reviewed_visible_observation,obs:response:000083,response:000083,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,84,10.400000000000002,4.35,1,false,false,,reviewed_visible_observation,obs:response:000084,response:000084,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,85,10.5,4.35,1,false,false,,reviewed_visible_observation,obs:response:000085,response:000085,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,86,10.600000000000001,4.45,1,false,false,,reviewed_visible_observation,obs:response:000086,response:000086,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,87,10.700000000000003,4.45,1,false,false,,reviewed_visible_observation,obs:response:000087,response:000087,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,88,10.8,4.45,1,false,false,,reviewed_visible_observation,obs:response:000088,response:000088,0.05000000000000071,0.04999999999999982,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,89,10.900000000000002,4.550000000000001,1,false,false,,reviewed_visible_observation,obs:response:000089,response:000089,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,90,11.0,4.550000000000001,1,false,false,,reviewed_visible_observation,obs:response:000090,response:000090,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,91,11.100000000000001,4.65,1,false,false,,reviewed_visible_observation,obs:response:000091,response:000091,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,92,11.200000000000003,4.65,1,false,false,,reviewed_visible_observation,obs:response:000092,response:000092,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
response,93,11.3,4.65,1,false,false,,reviewed_visible_observation,obs:response:000093,response:000093,0.05000000000000071,0.05000000000000071,reviewed_observations_v1,,1bc8dccaf6b89e90aa75c81ef577962877e7c404439a70aee4f5465e46ebd059,754fb6ddb0451047eb8a0d60b4e03d876bf64c6e889684cced3c06038051385f,754551dd47950ff4b919d03244338110e22ca8740713c8074cbce08c90b6d36b,ad2e0bb990d1a5fc3d7c726105bbba471d1048bc9ab07b4a64613afa63512819,c1c7fc7d32b67809b202ec79e4fa65e7b92e4dc56a5989f67f7b9b9180e5286c
